protein,subtype,beta,pvalue,qvalue,p_corrected
IL13RA1,1,0.011840525621932375,3.028258405388338e-23,1.343186543088029e-22,8.851599318950111e-20
IL13RA1,2,0.008839981774927286,2.0848352290593502e-11,7.422622867893398e-11,6.093973374540481e-08
IL13RA1,3,0.010990144446922399,7.419112327274297e-12,3.0077760516813826e-11,2.1686065332622768e-08
IL13RA1,4,-0.0033683208461170256,0.02328463548288403,0.03245636123818313,1.0
IL13RA1,5,-0.0030521591533618194,0.22782551591803152,0.30051172519332403,1.0
IL13RA2,1,0.0023307945390752456,0.08155388980153415,0.11113380880647288,1.0
IL13RA2,2,0.00010472323017224363,0.9394410984787658,0.9537986560796917,1.0
IL13RA2,3,-1.2348939845547875e-05,0.9943020961126725,0.9970308840265323,1.0
IL13RA2,4,-0.0005902082257242627,0.7003289418432439,0.7438450207150443,1.0
IL13RA2,5,0.0013474271992882033,0.5146984910038208,0.5869932458853564,1.0
IL15,1,0.005635020079929011,4.112144296483707e-06,9.464407699702265e-06,0.012019797778621876
IL15,2,0.0024508590817194716,0.07817427715385207,0.12744194764122121,1.0
IL15,3,0.0014698711324190544,0.3588892515901988,0.43045870660730673,1.0
IL15,4,-0.0009577958107924292,0.5437848639365988,0.5964289520775528,1.0
IL15,5,-0.0003870389130383126,0.8834261968784828,0.9066905805743698,1.0
IL15RA,1,0.018363477707498427,6.217737676603375e-53,4.952165457414623e-52,1.8174447228711664e-49
IL15RA,2,0.01800301593534874,1.0141078358317275e-42,7.904632544363037e-42,2.964237204136139e-39
IL15RA,3,0.0159735494401729,2.758173550525324e-23,1.779722138672301e-22,8.062141288185523e-20
IL15RA,4,0.01913326382355949,8.802624653017143e-42,8.751725122710582e-41,2.573007186076911e-38
IL15RA,5,0.02028721840911645,1.7075290270260414e-17,1.4260306702848911e-16,4.991107345997119e-14
IL16,1,0.017562931906309406,7.252711641984996e-50,5.477952488248616e-49,2.1199676129522143e-46
IL16,2,0.016468655981771583,2.6126728028248884e-36,1.7801497908291723e-35,7.636842602657148e-33
IL16,3,0.015216361683202024,4.122654339815057e-23,2.6426575954560117e-22,1.2050518635279412e-19
IL16,4,0.002472600292816706,0.10491073635465117,0.1340857378070159,1.0
IL16,5,0.012394064418315271,6.161785591405188e-08,2.845323741497214e-07,0.00018010899283677365
IL17A,1,0.002119594457130518,0.09117573429011876,0.1228141342534641,1.0
IL17A,2,0.0012939475965191996,0.32567096635392023,0.425351311283516,1.0
IL17A,3,0.0016016361454592545,0.3262622499584271,0.39802360460287245,1.0
IL17A,4,0.005130762568351485,0.0020281261539153213,0.003107029742083063,1.0
IL17A,5,0.003061714350220949,0.22519389974915915,0.29754934801354715,1.0
IL17C,1,-0.0010928003055041696,0.36938186507428605,0.43292028532964644,1.0
IL17C,2,0.0019548626021727153,0.1576594776511343,0.23298213001732335,1.0
IL17C,3,0.00010546526710487802,0.9475374089730071,0.9582340198453856,1.0
IL17C,4,0.010037502279675843,1.6381905826246412e-10,3.5209052007439896e-10,4.788431073011826e-07
IL17C,5,0.01295615975557602,2.1312852251287846e-07,9.424730276931071e-07,0.0006229746713051437
IL17D,1,0.038577391249037175,3.525984509092157e-277,3.123167490932235e-275,1.0306452720076376e-273
IL17D,2,0.03957466727309133,4.628360506309705e-279,5.88204250432316e-277,1.3528697759943268e-275
IL17D,3,0.03947274639625916,1.2565463181403323e-126,9.417653558779978e-125,3.672884887924192e-123
IL17D,4,0.04015199893681651,1.85047713375096e-230,3.3805904137212854e-228,5.408944661954056e-227
IL17D,5,0.04156005695818419,1.961033057246852e-32,2.9699998063899216e-31,5.732099626332548e-29
IL17F,1,-0.002151490069252692,0.1116225514155307,0.14710221721713085,1.0
IL17F,2,-0.002370086574330649,0.09915337825783187,0.1567470657910452,1.0
IL17F,3,-0.004360996242463782,0.008037259905234649,0.014395165871936814,1.0
IL17F,4,-0.0046504448845279545,0.0024564466947156285,0.0037338500721028505,1.0
IL17F,5,-0.0036313014824979986,0.08478621573947659,0.13064317796862945,1.0
IL17RA,1,0.00377540153699936,0.003546631620263091,0.006112502491762391,1.0
IL17RA,2,0.0014896590883969607,0.30030527718979705,0.39935956561682295,1.0
IL17RA,3,0.003968390519084041,0.01295700351157011,0.022370538254175686,1.0
IL17RA,4,-0.0006890765312556305,0.6365549957061163,0.6855748903643987,1.0
IL17RA,5,-0.0022383701171376333,0.32595335578231677,0.40405498683278707,1.0
IL17RB,1,0.011191238058798486,1.1206461114178172e-19,4.518135977481765e-19,3.2756485836742796e-16
IL17RB,2,0.015074934459792733,1.1143820450874935e-27,6.488722545399887e-27,3.2573387177907435e-24
IL17RB,3,0.012719093815738694,4.090741678330386e-14,1.8481047798701262e-13,1.1957237925759717e-10
IL17RB,4,0.017444445190087695,1.5533260433251115e-29,9.247193532870266e-29,4.540372024639301e-26
IL17RB,5,0.016340156920730247,1.7085385905636806e-12,1.0856648478733997e-11,4.994058300217638e-09
IL18,1,0.009280755197997422,9.519725808470494e-15,3.2736657103716766e-14,2.7826158538159255e-11
IL18,2,0.00922352695589872,7.648058180449085e-12,2.756507282546569e-11,2.2355274061452676e-08
IL18,3,0.005076140010776906,0.001338130009465029,0.0027544733703435734,1.0
IL18,4,-0.003363053791990031,0.017078965895246854,0.02415297743729492,1.0
IL18,5,-0.004753943775863841,0.047762398082956264,0.08197856112535594,1.0
IL18BP,1,0.023476182337657345,2.8098882037788524e-141,7.535140568482189e-140,8.213303219645586e-138
IL18BP,2,0.028457866024217817,1.1363646888208858e-156,4.37051840187296e-155,3.321593985423449e-153
IL18BP,3,0.021610394020575897,2.0301730095647906e-55,3.3151931323787054e-54,5.9341957069578825e-52
IL18BP,4,0.028722285814957487,2.372475476159994e-118,8.255649781923407e-117,6.934745816815662e-115
IL18BP,5,0.029271283904647873,3.2368167625260603e-31,4.660697239834323e-30,9.461215396863675e-28
IL18R1,1,0.009549488038913142,7.548682527062527e-16,2.7040194885543834e-15,2.2064799026603765e-12
IL18R1,2,0.011401072460292129,7.64407886812672e-18,3.344856666397366e-17,2.2343642531534405e-14
IL18R1,3,0.009782363307694957,1.3017318548290397e-09,4.651543046045579e-09,3.8049622116652828e-06
IL18R1,4,-0.0004239508611540656,0.7707773193921619,0.8052116170776588,1.0
IL18R1,5,0.004374263258272636,0.07818067582065552,0.12272938529740927,1.0
IL18RAP,1,-0.012811183377544026,3.673765407387021e-22,1.583837210293844e-21,1.0738416285792263e-18
IL18RAP,2,-0.0120998529640585,1.665717602720213e-16,7.005600795325443e-16,4.868892552751182e-13
IL18RAP,3,-0.011433769059689017,4.034880447463586e-12,1.6564544308898963e-11,1.1793955547936061e-08
IL18RAP,4,-0.01194070834385542,1.9442497564286405e-15,5.147683005471844e-15,5.683042038040917e-12
IL18RAP,5,-0.011549138128199446,1.399761086605551e-07,6.246567413966451e-07,0.0004091501656148026
IL19,1,0.0036173296627353634,0.003030512863821878,0.005285315692691736,1.0
IL19,2,0.0038715733660452116,0.004938984285310265,0.010319264521774058,1.0
IL19,3,0.0038323922319263622,0.013632180318842946,0.023376533970027997,1.0
IL19,4,0.004701018401658413,0.0017096114451900948,0.002625955992795926,1.0
IL19,5,0.012749833873252564,5.391962695572692e-07,2.307570565030597e-06,0.0015760706959158978
IL1A,1,0.00040451323036747505,0.7585517252901135,0.7972839600945709,1.0
IL1A,2,-0.0019130641952887668,0.18347858214576454,0.2639919555048003,1.0
IL1A,3,3.8642475892087104e-05,0.9809640443909285,0.985685081386966,1.0
IL1A,4,-0.00039198402415594694,0.7988965009848594,0.8313187868916853,1.0
IL1A,5,0.0004610850342901099,0.8450622106312373,0.87621864653718,1.0
IL1B,1,0.0029443522243909606,0.013651066858510643,0.02163886574155456,1.0
IL1B,2,0.00375257186281442,0.005133043276163834,0.010694145043639977,1.0
IL1B,3,0.005577259189162427,0.00038720774725728685,0.0008587315972936641,1.0
IL1B,4,-0.009702163114998259,5.0218665483191e-09,1.021497280496641e-08,1.467891592073673e-05
IL1B,5,-0.003823972099476452,0.13227301639992173,0.18952648379263295,1.0
IL1R1,1,0.007299720952621479,1.4835092658498767e-11,4.4982340083809025e-11,4.3362975840791894e-08
IL1R1,2,0.00750455408271213,3.6348037441044913e-09,1.1752800159311313e-08,1.0624531344017428e-05
IL1R1,3,0.004214371220265372,0.005732004189939725,0.010550786049870161,1.0
IL1R1,4,0.008640900648605091,7.2708387912745425e-09,1.4717909824719867e-08,2.125266178689549e-05
IL1R1,5,0.015678356216271113,1.9036213496019878e-08,9.166861952037249e-08,5.56428520488661e-05
IL1R2,1,-0.0011144017109888243,0.3545458930765665,0.4179125178615924,1.0
IL1R2,2,-0.003540826234471844,0.00649774315402501,0.01325394503783329,1.0
IL1R2,3,-8.437460843442493e-05,0.9604345971107782,0.9677181411081711,1.0
IL1R2,4,-0.011008845461352997,9.826983959057705e-13,2.34675442094164e-12,2.8724274112325674e-09
IL1R2,5,-0.0069234578745762535,0.008377704167392865,0.018384406367334342,1.0
IL1RAP,1,0.0062212233529881245,7.049576893245233e-07,1.695959939008709e-06,0.0020605913258955814
IL1RAP,2,0.0005938022111146819,0.6721397661437793,0.7539004360852906,1.0
IL1RAP,3,0.006740621191405425,6.057848352937736e-05,0.0001508270079696508,0.17707090735637002
IL1RAP,4,0.0025841691593788546,0.09075720519839717,0.11691639964518066,1.0
IL1RAP,5,-0.0022914354271838617,0.3388711339176411,0.4174126946655141,1.0
IL1RL1,1,0.004560772221048653,0.0004968280688566935,0.0009573028643824094,1.0
IL1RL1,2,0.003727460905817575,0.00986385072477294,0.019667145749325585,1.0
IL1RL1,3,0.008382140402162539,3.103187796690828e-07,9.409354698887231e-07,0.0009070617929727291
IL1RL1,4,0.0070749525434092,6.121554734928165e-07,1.134642009524098e-06,0.0017893304490195026
IL1RL1,5,0.009111203449158297,0.00014575602567951305,0.0004857980194540668,0.42604486306121664
IL1RL2,1,0.012798958564209834,3.6172804044586056e-25,1.68097148207194e-24,1.0573310622232504e-21
IL1RL2,2,0.013713540029894025,3.1448522840456066e-24,1.6622790644241062e-23,9.192403226265308e-21
IL1RL2,3,0.024000927342033247,8.830349583450357e-42,9.814110962899388e-41,2.5811111832425393e-38
IL1RL2,4,0.01488588078858492,2.6417507163154236e-23,1.022759913084766e-22,7.721837343789984e-20
IL1RL2,5,0.0182467274369827,2.7183703650826535e-14,1.9570927529893094e-13,7.945796577136597e-11
IL1RN,1,0.006927927635978762,1.3380995729026237e-12,4.2421529843756715e-12,3.911265051594369e-09
IL1RN,2,0.011708069019422451,2.184111831863182e-21,1.0747742229858722e-20,6.3841588845360805e-18
IL1RN,3,0.006401575382440568,1.2248582608941444e-05,3.287659041867387e-05,0.03580260696593584
IL1RN,4,-0.0010088353047463146,0.5051151055752796,0.5594738361487466,1.0
IL1RN,5,0.003150013739927627,0.2522910308550461,0.325152858549074,1.0
IL2,1,0.0014757364298122887,0.27207652257708953,0.33040285645734635,1.0
IL2,2,0.00019555481608625133,0.8911430828568278,0.9223835804498964,1.0
IL2,3,0.00030464933496703213,0.8541150483560682,0.883963568960234,1.0
IL2,4,0.0015562552146365404,0.30307926311525796,0.3563558672911903,1.0
IL2,5,0.002701914960703462,0.23079910242192428,0.3034753829866328,1.0
IL20,1,-0.0038165720934392887,0.003788371158832217,0.006506115685820547,1.0
IL20,2,-0.0029558970523953314,0.04616432629828354,0.08008209244503431,1.0
IL20,3,-0.002465745196657789,0.14789715661631841,0.19958605207271407,1.0
IL20,4,-0.00530770702903842,0.00023755493403262981,0.0003855486241962115,0.694373072177377
IL20,5,-0.0008530728491218908,0.7004928960214456,0.7583484203965501,1.0
IL20RA,1,0.0003631441131030396,0.7852435560327069,0.8220870036832386,1.0
IL20RA,2,0.0005099764231538117,0.7269526506096715,0.7979281253218437,1.0
IL20RA,3,0.000472335040618671,0.7637413255822761,0.8085533845262561,1.0
IL20RA,4,0.004930253458793297,0.0013658701526011782,0.002109053595379421,1.0
IL20RA,5,0.002407197942750889,0.28384917425107664,0.35979667664175935,1.0
IL20RB,1,0.00025310444030548937,0.8465862583733091,0.8744069375354002,1.0
IL20RB,2,0.0007411074675717845,0.6125556764204483,0.7002347446918148,1.0
IL20RB,3,-0.0009850766728904286,0.5418589288598177,0.6121790526091286,1.0
IL20RB,4,0.004050696133496879,0.007986716545307354,0.011655103575603294,1.0
IL20RB,5,-0.0016507982556724287,0.4825254218045181,0.5566235867213675,1.0
IL21R,1,-0.00013089557566014516,0.9166932025970698,0.9323222794680706,1.0
IL21R,2,-0.002269706656185217,0.13265278078791595,0.20100781661123812,1.0
IL21R,3,-0.002182269703176949,0.17516477934628769,0.23084159153705994,1.0
IL21R,4,0.00016373461692138248,0.9179909122862103,0.9336226002465763,1.0
IL21R,5,-0.0030176469463918244,0.17824854170987486,0.24447129878948143,1.0
IL22,1,0.001726845279951302,0.15516872151641842,0.20024643399226977,1.0
IL22,2,0.006321509821310871,5.6732054779274905e-06,1.5454594232974887e-05,0.016582779611982054
IL22,3,0.0019759739109886506,0.22020218671475256,0.28230306656457094,1.0
IL22,4,0.0029267251170531352,0.0652600828767333,0.08577123302549074,1.0
IL22,5,0.0036630746325463912,0.1548173763961784,0.2165808465486601,1.0
IL22RA1,1,0.00505571248943985,0.00013510209839069032,0.00027423849555276934,0.39490343359598784
IL22RA1,2,0.006692168170136466,3.0702165708996324e-06,8.482271301266186e-06,0.008974243036739625
IL22RA1,3,0.007419272936097936,1.5388084248332407e-05,4.107705046381336e-05,0.04497937025787563
IL22RA1,4,0.003730554522502228,0.00867871818635029,0.01258328038626086,1.0
IL22RA1,5,0.004152061662451094,0.07505898894361852,0.11878582819826582,1.0
IL24,1,0.0003213661889397797,0.8111892881436057,0.8456156523693864,1.0
IL24,2,0.0005202322218569586,0.7159160916176501,0.7881818213929911,1.0
IL24,3,0.002903999188296059,0.08322428725900405,0.12013066254719448,1.0
IL24,4,0.002179005628156886,0.14766371187860963,0.1841386645994778,1.0
IL24,5,-0.0015188889345184229,0.4911045615934976,0.5642683307931579,1.0
IL25,1,0.0007986568143855987,0.5393809435210621,0.6015301403708755,1.0
IL25,2,-0.00027154649800350395,0.853626224166149,0.8936781709303916,1.0
IL25,3,0.003306816277519031,0.04419423835470724,0.06806098983709656,1.0
IL25,4,-0.0011750443962553505,0.4454674125841719,0.5014923765848488,1.0
IL25,5,-0.00018190194241782606,0.9354861423331899,0.948228876729274,1.0
IL2RA,1,0.01156569719308727,3.009494600511142e-26,1.446834328502314e-25,8.796752717294069e-23
IL2RA,2,0.014459961139512954,2.6456128815039133e-31,1.6630379468034277e-30,7.733126452635939e-28
IL2RA,3,0.006112759063833836,0.00011646960318544369,0.00028019806593502215,0.3404406501110519
IL2RA,4,0.011086556038587781,2.4444762182400278e-15,6.454565479598556e-15,7.145203985915601e-12
IL2RA,5,0.015634616983275042,2.1447518744862093e-10,1.1941161388806075e-09,6.269109729123189e-07
IL2RB,1,-0.0019321523269049386,0.1290219437058614,0.16858790409129767,1.0
IL2RB,2,-0.0019641628898278865,0.17801999843936275,0.25734542801100757,1.0
IL2RB,3,0.0007423910020948907,0.6445888493778137,0.7077885825437075,1.0
IL2RB,4,-0.0017752271132620361,0.26557197465705545,0.31632717274758476,1.0
IL2RB,5,-0.0036454443500074886,0.10272138292599915,0.15374019574638786,1.0
IL2RG,1,0.0034477051485743327,0.006822166377165459,0.011298125960597526,1.0
IL2RG,2,0.0015103087452743406,0.29558473966602633,0.3939782006583652,1.0
IL2RG,3,0.0035417103227793974,0.0215116517639231,0.03516697880645818,1.0
IL2RG,4,-0.0010858028207601815,0.5132446970832298,0.5676179529225428,1.0
IL2RG,5,0.0023502880387227046,0.27465963450519615,0.349969534288879,1.0
IL3,1,2.283524773156868e-05,0.9865456449320597,0.9889138957943794,1.0
IL3,2,0.0018594580945858223,0.20739630995375624,0.2910318838189292,1.0
IL3,3,-0.002941923587026607,0.06933209088792311,0.10199179751655725,1.0
IL3,4,0.0033163726098530224,0.027120226546193876,0.03737502225107247,1.0
IL3,5,0.0021377892023618497,0.3196608093928143,0.3971686720430741,1.0
IL31,1,-0.0033386463949260257,0.01149137346707503,0.018405087476307022,1.0
IL31,2,-0.00035391607208022863,0.8127125807490497,0.859456740852329,1.0
IL31,3,-0.003085887867983378,0.055276525678410744,0.08319942562203635,1.0
IL31,4,-0.0017365337753413794,0.25870853210403116,0.3090335264977863,1.0
IL31,5,-0.008603728733903497,5.1641545442021e-05,0.00018034436956634097,0.1509482373270274
IL31RA,1,0.007822990776620214,8.715487722733098e-10,2.4472017880450383e-09,2.5475370613548846e-06
IL31RA,2,0.0023625070479564307,0.10056605857929364,0.15855155837501364,1.0
IL31RA,3,0.006236463350947245,0.000103835491982466,0.00025125094624565237,0.3035111430647481
IL31RA,4,-0.0008092065036432541,0.5921814467514698,0.6432353656092702,1.0
IL31RA,5,-0.003305984252462924,0.1515456487489269,0.21306778801977552,1.0
IL32,1,0.0216005793367909,7.919141390267044e-84,1.0618188203555306e-82,2.314765028375057e-80
IL32,2,0.020653565799463317,3.380197984145013e-61,3.659377299131805e-60,9.880318707655874e-58
IL32,3,0.022897134588613262,6.540617696325942e-48,8.975692735380623e-47,1.911822552636073e-44
IL32,4,0.02030208325913159,3.8007428307071005e-40,3.654464241498966e-39,1.1109571294156855e-36
IL32,5,0.021277924246366223,1.9955033947074222e-13,1.3501982460022674e-12,5.832856422729795e-10
IL33,1,0.003943857430907139,0.002041576611654846,0.0036565737964872028,1.0
IL33,2,0.0050958230143784864,0.0003150030719642131,0.0007609537019433014,0.9207539793513948
IL33,3,0.006394382283150892,0.0001577899636459431,0.0003710539531271856,0.4612200637370917
IL33,4,0.005252795086801309,0.0005666072951975923,0.0008971793737066967,1.0
IL33,5,0.003987039459829451,0.09328398651139698,0.14179359988185822,1.0
IL34,1,0.004997808940038484,8.84402987208668e-05,0.00018295187060233097,0.25851099316109366
IL34,2,0.004319757849528048,0.0023570093660087127,0.005149131821258196,1.0
IL34,3,0.0024774695114122974,0.12908633267749628,0.17706210718738696,1.0
IL34,4,0.0036198186462407314,0.018581568060056793,0.026225940820640274,1.0
IL34,5,0.003353086990608115,0.15526930710918604,0.21683933815114967,1.0
IL36A,1,-0.0040648245732244105,0.0025655799112574576,0.004539461307872608,1.0
IL36A,2,-0.0039186882070299574,0.007573757627841454,0.015309884886708555,1.0
IL36A,3,-0.002081993730782467,0.18705213320106515,0.24452298092429045,1.0
IL36A,4,-0.002310365435682802,0.12322493392471373,0.1559924131060798,1.0
IL36A,5,-0.004595259323557992,0.04616573171887569,0.07970610384776944,1.0
IL36G,1,-0.005816531441736237,7.885891190444878e-06,1.7938101128148153e-05,0.023050459949670376
IL36G,2,-0.004079458185009408,0.0037051157502026168,0.007847864737566847,1.0
IL36G,3,-0.00433172520838666,0.007302051268288012,0.013158998678918532,1.0
IL36G,4,-0.0035181750073477102,0.024208113981930426,0.03363132945303357,1.0
IL36G,5,-0.0007344283594799508,0.7535742535513272,0.8027323407910093,1.0
IL3RA,1,-0.003036156213367429,0.013350377650858945,0.021196715846529438,1.0
IL3RA,2,-0.002727589647659943,0.04638374408175252,0.08036732895729852,1.0
IL3RA,3,0.0013645628293979953,0.3946651926377017,0.4683744856191645,1.0
IL3RA,4,-0.00038788036365668013,0.7938995216741092,0.8267076244579341,1.0
IL3RA,5,-0.000259535247273942,0.9160243915608572,0.9348950057724811,1.0
IL4,1,0.0027647304299788854,0.03764525737206968,0.055128801251783405,1.0
IL4,2,0.00019198087701397494,0.8926675657223669,0.9233076060178622,1.0
IL4,3,-0.0011588673311637807,0.4900041386073909,0.5612390662811143,1.0
IL4,4,0.0016428240586856364,0.2936752596531982,0.34599467310209525,1.0
IL4,5,0.002040407409347321,0.33278829474888527,0.4108635322044816,1.0
IL4R,1,0.013841200687108294,3.09159306977201e-34,1.793001298203092e-33,9.036726542943585e-31
IL4R,2,0.01844416316456344,5.426619483544217e-44,4.333882172240367e-43,1.5862008750399745e-40
